,domain,grid_id,webview_height,webview_width,displays,clicks,landed_clicks,non_bounced_clicks,closing_events,avg_last_second_framerate,sov_short_ttc,sov_short_ttc_global,sov_short_ttc_score
287,ID_745,333519,250.0,300.0,2746,5.0,4.0,4.0,3.0,70.0,,,
288,ID_2446,333519,250.0,300.0,2173,1.0,1.0,0.0,,88.0,,,
289,ID_969,333519,250.0,300.0,3756,1.0,0.0,0.0,,7.0,,,
290,ID_3133,333519,250.0,300.0,2108,1.0,1.0,0.0,,117.0,,,
291,ID_2650,333346,250.0,300.0,12254,6.0,4.0,2.0,,54.5,0.030592734,0.04933426,-0.018741528
292,ID_2777,333346,250.0,300.0,2144,1.0,1.0,1.0,,60.0,,,
293,ID_3336,333346,250.0,300.0,117611,41.0,31.0,11.0,1.0,59.74509803921568,0.008960574,0.04933426,-0.040373687
294,ID_3495,333346,250.0,300.0,69648,8.0,6.0,4.0,1.0,53.875,0.028409092,0.04933426,-0.02092517
295,ID_386,333519,250.0,300.0,421197,122.0,104.0,40.0,6.0,69.53333333333333,0.008928572,0.04933426,-0.04040569
296,ID_711,333519,250.0,300.0,10532,3.0,2.0,1.0,3.0,59.333333333333336,0.0402439,0.04933426,-0.009090359
297,ID_24,333519,250.0,300.0,11722,51.0,40.0,23.0,2.0,60.73333333333333,0.0149700595,0.04933426,-0.0343642
298,ID_2105,333519,,,2197,,,,,,,,
299,ID_1596,333519,250.0,300.0,3195,4.0,3.0,2.0,,54.75,,,
300,ID_2805,333346,,,3135,,,,,,,,
301,ID_1685,333346,,,8304,,,,,,,,
302,ID_2877,333346,,,4013,,,,,,,,
303,ID_1307,333346,,,2537,,,,,,0.029045643,0.04933426,-0.020288618
304,ID_2449,333346,,,2495,,,,,,,,
305,ID_1338,333346,250.0,300.0,2262,5.0,4.0,0.0,,56.55555555555556,,,
306,ID_2725,333519,250.0,300.0,10304,5.0,4.0,2.0,1.0,49.4,,,
307,ID_1581,333346,250.0,300.0,2093,1.0,1.0,0.0,,120.0,,,
308,ID_1837,333519,250.0,300.0,3322,3.0,3.0,0.0,,59.8,,,
309,ID_3219,333519,,,6498,,,,,,,,
310,ID_1757,333519,,,4578,,,,,,,,
311,ID_2531,333519,,,3310,,,,,,,,
312,ID_3252,333519,,,2278,,,,,,,,
313,ID_3530,333519,250.0,300.0,3971,4.0,2.0,0.0,,43.25,,,
314,ID_1978,333519,250.0,300.0,12061,32.0,25.0,8.0,5.0,45.25,0.0,0.04933426,-0.04933426
315,ID_2595,333519,250.0,300.0,12238,9.0,6.0,2.0,3.0,62.44444444444444,0.036842104,0.04933426,-0.012492157
316,ID_2391,333519,250.0,300.0,3022,29.0,24.0,10.0,1.0,58.17777777777778,0.0015974441,0.04933426,-0.047736816
317,ID_1370,333519,250.0,300.0,8003,1.0,1.0,0.0,,82.0,0.020942409,0.04933426,-0.028391853
318,ID_3435,333519,,,2104,,,,1.0,,,,
319,ID_3167,333346,,,2361,,,,,,,,
320,ID_1987,333346,250.0,300.0,9791,7.0,6.0,4.0,,63.142857142857146,0.018761726,0.04933426,-0.030572535
321,ID_2028,333519,,,2159,,,,2.0,,,,
322,ID_3328,333346,250.0,300.0,5702,2.0,2.0,0.0,,58.0,0.025945947,0.04933426,-0.023388315
323,ID_413,333346,250.0,300.0,8921,5.0,4.0,2.0,3.0,54.6,,,
324,ID_3111,333346,250.0,300.0,2784,1.0,1.0,0.0,,59.0,,,
325,ID_1384,333346,250.0,300.0,3455,3.0,2.0,1.0,,53.0,,,
326,ID_2259,333346,250.0,300.0,2678,1.0,1.0,1.0,,32.0,,,
327,ID_3132,333346,250.0,300.0,3199,14.0,14.0,6.0,,58.29166666666666,,,
328,ID_1410,333346,250.0,300.0,4359,22.0,21.0,11.0,2.0,56.125,0.053072624,0.04933426,0.0037383642
329,ID_2222,333346,250.0,300.0,19752,7.0,5.0,2.0,,64.5,,,
330,ID_1116,333346,250.0,300.0,2135,1.0,1.0,1.0,,53.0,,,
331,ID_362,333346,250.0,300.0,25180,3.0,3.0,3.0,2.0,20.666666666666668,0.039895922,0.04933426,-0.009438338
332,ID_1361,333346,250.0,300.0,14978,2.0,2.0,0.0,,115.5,0.1,0.053200476,0.046799526
333,ID_2881,333346,250.0,300.0,2984,5.0,5.0,3.0,,75.4,,,
334,ID_94,333346,250.0,300.0,2371,7.0,4.0,1.0,1.0,61.23076923076923,,,
335,ID_1613,333519,250.0,300.0,122374,1.0,0.0,0.0,,50.0,0.19251336,0.104358725,0.1431791
336,ID_604,333519,250.0,300.0,2201,1.0,1.0,1.0,,16.0,,,
337,ID_3042,333519,250.0,300.0,160878,39.0,30.0,13.0,3.0,62.604651162790695,0.027027028,0.04933426,-0.022307234
338,ID_1529,333519,250.0,300.0,13046,10.0,8.0,3.0,,63.71428571428572,0.02714696,0.04933426,-0.022187302
339,ID_1509,333519,250.0,300.0,164160,15.0,13.0,11.0,2.0,62.392857142857146,0.008450705,0.053200476,-0.043025114
340,ID_3244,333519,250.0,300.0,3221,6.0,5.0,4.0,,84.125,0.0028901733,0.04933426,-0.04644409
341,ID_65,333519,250.0,300.0,2201,1.0,1.0,1.0,1.0,59.0,0.035171103,0.04933426,-0.014163159
342,ID_1587,333519,250.0,300.0,1211798,279.0,196.0,85.0,80.0,54.44366197183098,0.13454035,0.053200476,0.085206084
343,ID_528,333519,250.0,300.0,6394,1.0,0.0,0.0,,3.0,,,
344,ID_195,333519,250.0,300.0,35547,3.0,3.0,1.0,1.0,55.2,,,
345,ID_912,333519,250.0,300.0,98902,12.0,12.0,6.0,,57.66666666666666,0.0053050397,0.04933426,-0.04402922
346,ID_186,333519,250.0,300.0,4355,9.0,6.0,2.0,1.0,63.0,,,
347,ID_1662,333519,250.0,300.0,76604,14.0,8.0,1.0,1.0,32.266666666666666,0.026490066,0.04933426,-0.022844195
348,ID_2530,333519,250.0,300.0,461391,75.0,66.0,28.0,4.0,62.472972972972975,0.030612245,0.053200476,-0.02258823
349,ID_1579,333519,250.0,300.0,13201,10.0,7.0,1.0,,65.91666666666667,,,
350,ID_2323,333519,250.0,300.0,12025,2.0,1.0,0.0,1.0,34.0,,,
351,ID_1444,333519,250.0,300.0,227833,140.0,116.0,58.0,13.0,69.40123456790124,0.022813689,0.053200476,-0.026520573
352,ID_469,333519,250.0,300.0,3063,3.0,3.0,1.0,,59.0,,,
353,ID_3052,333519,250.0,300.0,7297,1.0,1.0,0.0,1.0,57.0,,,
354,ID_466,333519,250.0,300.0,6739,11.0,3.0,0.0,4.0,44.45454545454545,0.015834348,0.04933426,-0.03349991
355,ID_1301,333519,250.0,300.0,211382,68.0,57.0,23.0,4.0,75.71084337349397,0.028008299,0.053200476,-0.025192177
356,ID_1277,333346,,,3732,,,,,,,,
357,ID_2663,333346,,,3663,,,,1.0,,,,
358,ID_1992,333519,250.0,300.0,2998,2.0,2.0,0.0,,60.0,,,
359,ID_63,333519,,,2932,,,,,,,,
360,ID_881,333519,250.0,300.0,8900,6.0,6.0,1.0,,42.25,,,
361,ID_171,333519,,,21165,,,,1.0,,,,
362,ID_456,333346,,,2325,,,,,,,,
363,ID_2938,333519,,,6424,,,,,,,,
364,ID_2551,333519,250.0,300.0,9427,1.0,0.0,0.0,,55.0,0.029891305,0.104358725,-0.07446742
365,ID_2889,333346,250.0,300.0,40578,63.0,58.0,36.0,,64.45333333333333,0.011816839,0.04933426,-0.03751742
366,ID_2318,333346,250.0,300.0,19454,4.0,2.0,1.0,7.0,76.25,0.23076923,0.04933426,0.18143497
367,ID_977,333346,250.0,300.0,4292,3.0,3.0,1.0,1.0,56.6,,,
368,ID_3174,333519,250.0,300.0,3993,6.0,5.0,3.0,2.0,60.1,,,
369,ID_828,333519,250.0,300.0,274062,40.0,29.0,12.0,1.0,64.95,0.0137795275,0.04933426,-0.035554733
370,ID_1940,333519,250.0,300.0,7825,8.0,3.0,0.0,,58.5,0.04541596,0.04933426,-0.0039183022
371,ID_657,333519,250.0,300.0,13082,15.0,12.0,7.0,,54.41176470588236,0.1053398,0.04933426,0.056005545
372,ID_2136,333519,250.0,300.0,16683,3.0,3.0,0.0,,60.0,,,
373,ID_2905,333519,250.0,300.0,6853,3.0,2.0,0.0,1.0,37.0,,,
374,ID_3098,333519,250.0,300.0,7032,2.0,1.0,0.0,,59.5,0.034391534,0.104358725,-0.06996719
375,ID_2922,333346,250.0,300.0,4322,5.0,3.0,2.0,,67.8,,,
376,ID_2210,333346,250.0,300.0,2811,1.0,1.0,1.0,,33.0,,,
377,ID_1141,333346,250.0,300.0,161833,8.0,4.0,2.0,4.0,47.8,0.12588236,0.053200476,0.07654809
378,ID_3437,333346,250.0,300.0,2292,9.0,7.0,3.0,,75.72727272727273,,,
379,ID_2862,333346,250.0,300.0,55734,19.0,19.0,7.0,,57.54545454545455,0.03220339,0.053200476,-0.017130872
380,ID_1122,333346,250.0,300.0,3408,1.0,1.0,0.0,1.0,22.0,,,
381,ID_2011,333346,250.0,300.0,6238,4.0,3.0,0.0,,61.25,,,
382,ID_1249,333346,250.0,300.0,2138,1.0,1.0,0.0,,48.0,0.0,0.04933426,-0.04933426
383,ID_1983,333346,250.0,300.0,196918,138.0,116.0,58.0,7.0,63.33510638297872,0.014592934,0.04933426,-0.034741327
384,ID_1965,333346,250.0,300.0,56896,20.0,16.0,10.0,,89.5,0.025139665,0.053200476,-0.024194596
385,ID_2455,333346,250.0,300.0,9292,8.0,4.0,2.0,1.0,56.6,0.04417178,0.04933426,-0.0051624826
386,ID_964,333346,250.0,300.0,3233,2.0,2.0,0.0,1.0,101.0,,,
387,ID_1917,333346,250.0,300.0,2861,3.0,2.0,1.0,6.0,42.333333333333336,,,
388,ID_3169,333346,250.0,300.0,5544,2.0,1.0,0.0,,46.5,0.098958336,0.04933426,0.04962407
389,ID_2516,333346,250.0,300.0,4658,4.0,2.0,0.0,,45.66666666666666,,,
390,ID_2892,333346,250.0,300.0,95534,5.0,3.0,2.0,,69.8,0.105882354,0.104358725,0.048147462
391,ID_1918,333346,,,2061,,,,,,,,
392,ID_2646,333346,,,5121,,,,,,,,
393,ID_980,333519,,,6022,,,,,,,,
394,ID_1618,333346,250.0,300.0,10432,2.0,0.0,0.0,,47.0,0.083333336,0.053200476,0.041666664
395,ID_3187,333346,250.0,300.0,19284,13.0,12.0,6.0,,63.30769230769231,0.014492754,0.04933426,-0.034841508
396,ID_1355,333519,250.0,300.0,3892,3.0,3.0,1.0,,58.333333333333336,,,
397,ID_1027,333346,250.0,300.0,2124,1.0,1.0,0.0,,4.0,,,
398,ID_1967,333346,250.0,300.0,34966,29.0,26.0,9.0,2.0,71.36363636363636,0.091790564,0.04933426,0.0424563
399,ID_2423,333346,250.0,300.0,2623,2.0,2.0,1.0,,56.5,,,
400,ID_1712,333346,250.0,300.0,15712,3.0,2.0,0.0,,35.2,,,
401,ID_2537,333346,250.0,300.0,45798,28.0,25.0,10.0,9.0,56.14634146341464,,,
402,ID_1470,333346,250.0,300.0,2736,2.0,1.0,1.0,,59.0,,,
403,ID_2960,333346,250.0,300.0,3270,1.0,1.0,0.0,,60.0,0.0062370063,0.04933426,-0.043097254
404,ID_233,333346,250.0,300.0,10342,4.0,2.0,0.0,,3.5,0.027486911,0.04933426,-0.02184735
405,ID_615,333346,250.0,300.0,3219,6.0,6.0,4.0,,68.33333333333333,0.029013539,0.04933426,-0.020320723
406,ID_2051,333346,250.0,300.0,2236,6.0,6.0,1.0,,73.75,,,
407,ID_2486,333346,,,5129,,,,,,,,
408,ID_2068,333346,250.0,300.0,193611,58.0,47.0,26.0,4.0,51.16666666666666,0.02714374,0.053200476,-0.022190522
409,ID_917,333346,250.0,300.0,4090,10.0,9.0,4.0,1.0,50.86363636363637,,,
410,ID_1315,333519,250.0,300.0,631197,19.0,13.0,5.0,4.0,68.85714285714286,0.04949406,0.104358725,-0.00049372576
411,ID_3448,333519,250.0,300.0,2639,3.0,3.0,1.0,,97.66666666666669,,,
412,ID_558,333519,250.0,300.0,9205,7.0,7.0,2.0,,57.42857142857143,,,
413,ID_893,333519,250.0,300.0,7573,5.0,4.0,0.0,,62.6,,,
414,ID_2766,333519,,,3573,,,,1.0,,,,
415,ID_3498,333519,,,3866,,,,,,,,
416,ID_48,333519,,,2005,1.0,0.0,0.0,,,,,
417,ID_1334,333346,250.0,300.0,5772,4.0,4.0,3.0,,67.25,0.053418804,0.04933426,0.004084542
418,ID_1683,333346,250.0,300.0,3782,10.0,9.0,5.0,2.0,54.0,,,
419,ID_140,333519,250.0,300.0,56492,36.0,30.0,14.0,7.0,59.71052631578947,0.25641027,0.053200476,0.20320979
420,ID_104,333519,250.0,300.0,3851,2.0,1.0,1.0,,84.5,,,
421,ID_3381,333519,250.0,300.0,8750,3.0,3.0,1.0,,66.33333333333333,,,
422,ID_70,333519,250.0,300.0,7081,5.0,2.0,0.0,7.0,52.4,,,
423,ID_2157,333519,250.0,300.0,32589,1.0,0.0,0.0,1.0,45.0,,,
424,ID_684,333519,250.0,300.0,7954,4.0,3.0,3.0,2.0,58.75,,,
425,ID_6,333519,250.0,300.0,4807,5.0,0.0,0.0,8.0,35.0,,,
426,ID_3319,333519,250.0,300.0,14558,2.0,2.0,1.0,1.0,59.5,0.13323714,0.04933426,0.08390287
427,ID_1786,333519,250.0,300.0,2220,4.0,3.0,2.0,1.0,55.0,,,
428,ID_1869,333519,250.0,300.0,22491,7.0,6.0,3.0,3.0,53.0,0.009864365,0.04933426,-0.039469898
429,ID_43,333519,250.0,300.0,10572,3.0,2.0,2.0,,77.66666666666667,,,
430,ID_215,333519,250.0,300.0,5210,11.0,5.0,2.0,1.0,65.0909090909091,0.00389755,0.04933426,-0.04543671
431,ID_2924,333346,250.0,300.0,7427,3.0,2.0,0.0,1.0,44.333333333333336,0.021238938,0.04933426,-0.028095324
432,ID_1290,333346,250.0,300.0,6239,6.0,6.0,2.0,1.0,52.833333333333336,0.046004843,0.04933426,-0.003329419
433,ID_1761,333346,250.0,300.0,2057,1.0,0.0,0.0,,57.0,,,
434,ID_2150,333519,250.0,300.0,2069,4.0,2.0,1.0,1.0,66.0,,,
435,ID_645,333519,250.0,300.0,3380,2.0,2.0,0.0,,53.5,,,
436,ID_2283,333519,250.0,300.0,2121,3.0,3.0,2.0,,64.33333333333333,,,
437,ID_2393,333519,250.0,300.0,5171,2.0,2.0,1.0,,58.5,,,
438,ID_849,333519,250.0,300.0,13228,8.0,7.0,5.0,,60.625,0.00862069,0.053200476,-0.04071357
439,ID_2634,333519,250.0,300.0,8657,13.0,10.0,2.0,1.0,48.64705882352941,0.009936517,0.04933426,-0.039397746
440,ID_2275,333519,250.0,300.0,800186,6.0,4.0,2.0,,47.625,0.0061728396,0.053200476,-0.04332224
441,ID_2920,333519,250.0,300.0,19058,38.0,32.0,5.0,133.0,50.41025641025641,0.14003591,0.04933426,0.09070165
442,ID_830,333346,250.0,300.0,89844,19.0,16.0,8.0,6.0,69.0,0.03814554,0.04933426,-0.011188721
443,ID_2779,333346,250.0,300.0,6101,14.0,12.0,4.0,5.0,65.875,0.025179856,0.04933426,-0.024154406
444,ID_3003,333346,250.0,300.0,4888,6.0,3.0,2.0,,40.5,0.08035714,0.04933426,0.031022882
445,ID_1499,333346,250.0,300.0,3784,14.0,12.0,6.0,2.0,50.85,0.012903226,0.04933426,-0.036431037
446,ID_1708,333346,250.0,300.0,9617,18.0,6.0,3.0,3.0,48.333333333333336,0.59938836,0.04933426,0.55005413
447,ID_2503,333346,250.0,300.0,3571,6.0,6.0,0.0,,58.5,0.024615385,0.04933426,-0.024718877
448,ID_1605,333346,250.0,300.0,2668,4.0,4.0,3.0,,61.0,,,
449,ID_156,333346,250.0,300.0,3699,2.0,2.0,1.0,4.0,76.5,0.0569395,0.04933426,0.00760524
450,ID_789,333346,250.0,300.0,5284,1.0,1.0,0.0,,6.0,0.051344745,0.04933426,0.0020104817
451,ID_2525,333346,250.0,300.0,4984,9.0,8.0,5.0,1.0,60.54545454545455,,,
452,ID_3038,333346,250.0,300.0,4666,3.0,2.0,0.0,2.0,49.0,,,
453,ID_1201,333346,,,2509,,,,,,,,
454,ID_1019,333519,,,11845,,,,,,,,
455,ID_2422,333346,,,2556,,,,,,,,
456,ID_2963,333519,250.0,300.0,2337,3.0,3.0,0.0,,46.66666666666666,,,
457,ID_417,333519,250.0,300.0,2485,2.0,1.0,1.0,,119.5,,,
458,ID_2232,333519,250.0,300.0,5575,1.0,1.0,0.0,1.0,53.0,,,
459,ID_1623,333519,250.0,300.0,4462,7.0,7.0,4.0,,34.285714285714285,,,
460,ID_2338,333519,250.0,300.0,5254,5.0,5.0,2.0,,74.8,0.05093555,0.04933426,0.0016012894
461,ID_338,333519,250.0,300.0,3588,4.0,4.0,0.0,1.0,80.0,,,
462,ID_2208,333519,250.0,300.0,2960,7.0,5.0,1.0,,93.57142857142856,0.019099591,0.04933426,-0.03023467
463,ID_2046,333519,250.0,300.0,12969,11.0,8.0,5.0,8.0,58.45454545454545,0.040995095,0.04933426,-0.008339167
464,ID_38,333519,250.0,300.0,35890,9.0,9.0,4.0,,58.66666666666666,0.16229713,0.04933426,0.112962864
465,ID_690,333519,250.0,300.0,5175,6.0,4.0,1.0,,53.875,0.0040513165,0.04933426,-0.045282945
466,ID_2810,333346,250.0,300.0,19561,20.0,18.0,9.0,1.0,77.95,0.006289308,0.04933426,-0.043044955
467,ID_1507,333346,250.0,300.0,12083,1.0,0.0,0.0,,120.0,,,
468,ID_927,333346,250.0,300.0,5428,31.0,11.0,3.0,9.0,61.96875,0.46681294,0.04933426,0.41747868
469,ID_2550,333346,250.0,300.0,102654,21.0,18.0,7.0,6.0,57.903225806451616,0.015432099,0.04933426,-0.033902165
470,ID_3318,333346,250.0,300.0,17496,1.0,1.0,1.0,2.0,23.0,0.082539685,0.053200476,0.029339207
471,ID_1791,333346,250.0,300.0,2410,6.0,5.0,1.0,,67.0,0.004489338,0.04933426,-0.044844925
472,ID_459,333519,250.0,300.0,9295,5.0,4.0,3.0,,59.0,,,
473,ID_1615,333519,250.0,300.0,2361,1.0,0.0,0.0,,58.0,0.7937008,0.04933426,0.7443665
474,ID_1569,333346,,,4453,,,,,,,,
475,ID_2675,333346,,,2050,,,,,,,,
476,ID_3433,333519,250.0,300.0,3029,2.0,1.0,0.0,,56.0,,,
477,ID_3425,333519,250.0,300.0,5953,1.0,1.0,1.0,,119.0,,,
478,ID_3370,333519,250.0,300.0,58360,4.0,3.0,0.0,2.0,51.5,,,
479,ID_922,333519,250.0,300.0,2603,1.0,1.0,1.0,,60.0,,,
480,ID_815,333346,,,3622,,,,1.0,,,,
481,ID_1471,333346,,,2179,,,,,,,,
482,ID_2656,333519,,,3023,,,,,,,,
483,ID_1787,333346,250.0,300.0,13391,4.0,0.0,0.0,8.0,55.2,,,
484,ID_2296,333346,250.0,300.0,2408,2.0,2.0,1.0,1.0,36.0,0.008080808,0.04933426,-0.041253455
485,ID_1381,333519,,,4433,,,,,,,,
486,ID_2179,333519,,,4476,,,,,,,,
487,ID_1619,333346,250.0,300.0,4111,3.0,3.0,3.0,,30.666666666666668,0.0028409092,0.04933426,-0.04649335
488,ID_1663,333346,250.0,300.0,2559,3.0,3.0,0.0,2.0,59.0,,,
489,ID_1966,333346,250.0,300.0,3277,4.0,3.0,1.0,,52.5,0.0034965035,0.04933426,-0.045837756
490,ID_3213,333346,250.0,300.0,8204,15.0,13.0,7.0,5.0,79.0,0.06279734,0.04933426,0.013463074
491,ID_1363,333346,250.0,300.0,8320,2.0,2.0,2.0,1.0,73.5,0.02992776,0.04933426,-0.019406501
492,ID_760,333346,250.0,300.0,46600,22.0,18.0,7.0,2.0,48.07142857142857,0.04082774,0.04933426,0.00822371
493,ID_2660,333346,250.0,300.0,214430,23.0,18.0,7.0,3.0,75.55555555555556,0.027559055,0.04933426,-0.021775207
494,ID_3246,333346,250.0,300.0,4170,1.0,1.0,0.0,1.0,60.0,,,
495,ID_984,333346,250.0,300.0,11522,7.0,7.0,4.0,2.0,52.57142857142857,0.04597701,0.04933426,-0.00335725
496,ID_2502,333346,250.0,300.0,7131,4.0,3.0,1.0,,49.25,,,
497,ID_1166,333346,250.0,300.0,13204,2.0,1.0,1.0,,52.5,0.0123277735,0.04933426,-0.037006486
498,ID_3280,333346,250.0,300.0,9870,3.0,2.0,0.0,6.0,57.0,,,
499,ID_766,333346,250.0,300.0,5440,8.0,8.0,0.0,,65.1,,,
500,ID_3207,333346,250.0,300.0,1447878,108.0,88.0,31.0,38.0,60.78294573643411,0.06909091,0.053200476,0.019756647
501,ID_1108,333519,250.0,300.0,52292,13.0,6.0,2.0,1.0,44.90909090909091,0.054441262,0.04933426,0.005106999
502,ID_2465,333519,250.0,300.0,12892,3.0,3.0,0.0,,53.0,,,
503,ID_935,333519,250.0,300.0,7676,1.0,0.0,0.0,,59.0,,,
504,ID_1969,333346,250.0,300.0,10341,13.0,12.0,7.0,5.0,50.61538461538461,0.008625063,0.04933426,-0.040709198
505,ID_954,333519,250.0,300.0,4351,2.0,1.0,0.0,,54.5,,,
506,ID_749,333519,250.0,300.0,22510,12.0,11.0,3.0,1.0,69.65,0.049581457,0.04933426,0.00024719368
507,ID_1728,333519,250.0,300.0,71569,6.0,4.0,3.0,4.0,63.0,0.045813587,0.04933426,-0.0035206755
508,ID_451,333519,250.0,300.0,10902,45.0,40.0,12.0,2.0,64.98245614035088,,,
509,ID_2197,333519,250.0,300.0,6321,6.0,4.0,1.0,,60.375,0.046875,0.04933426,-0.0024592616
510,ID_409,333519,250.0,300.0,40392,24.0,9.0,2.0,26.0,70.28571428571429,0.26163417,0.04933426,0.2122999
511,ID_3073,333519,250.0,300.0,6228,3.0,1.0,1.0,2.0,55.5,,,
512,ID_3424,333519,250.0,300.0,4514,5.0,4.0,4.0,,44.0,0.010845987,0.04933426,-0.038488276
513,ID_2148,333519,250.0,300.0,31898,1.0,0.0,0.0,,90.0,0.008695652,0.04933426,-0.04063861
514,ID_122,333346,250.0,300.0,29827,12.0,7.0,2.0,2.0,68.85714285714286,0.019769358,0.04933426,-0.029564904
515,ID_2462,333346,250.0,300.0,6818,2.0,1.0,1.0,,24.5,0.0057142857,0.104358725,-0.043619975
516,ID_3479,333346,250.0,300.0,2448,1.0,1.0,0.0,,31.0,,,
517,ID_1206,333346,250.0,300.0,58051,93.0,84.0,53.0,1.0,65.36,0.015544041,0.053200476,-0.03379022
518,ID_216,333346,250.0,300.0,34616,8.0,7.0,4.0,,69.83333333333333,0.01620162,0.053200476,-0.033132643
519,ID_2375,333346,250.0,300.0,5767,8.0,7.0,2.0,,61.6,,,
520,ID_1475,333519,,,3218,,,,,,,,
521,ID_26,333346,,,2446,,,,,,,,
522,ID_1306,333519,,,3298,,,,,,,,
523,ID_1441,333519,,,3484,,,,,,0.03908046,0.04933426,-0.010253802
524,ID_1767,333346,,,3353,,,,,,,,
525,ID_3468,333346,,,2943,,,,,,,,
526,ID_2470,333346,250.0,300.0,5506,1.0,1.0,0.0,,56.0,0.011185682,0.04933426,-0.03814858
527,ID_1600,333346,250.0,300.0,29294,52.0,44.0,12.0,3.0,61.53030303030303,0.03626943,0.04933426,-0.0130648315
528,ID_3194,333346,250.0,300.0,2561,1.0,0.0,0.0,,87.0,,,
529,ID_3037,333346,250.0,300.0,11894,14.0,14.0,8.0,1.0,60.785714285714285,,,
530,ID_470,333346,250.0,300.0,101830,19.0,14.0,5.0,,35.56521739130435,0.00739645,0.04933426,-0.041937813
531,ID_3541,333519,,,5580,,,,,,,,
532,ID_2254,333346,,,3852,,,,,,,,
533,ID_2758,333346,,,3860,,,,1.0,,,,
534,ID_588,333519,250.0,300.0,4083,2.0,1.0,0.0,,52.0,,,
535,ID_1215,333519,,,6551,,,,,,,,
536,ID_2878,333519,,,11165,,,,,,,,
537,ID_3460,333519,,,2256,,,,,,,,
538,ID_269,333346,,,2786,,,,,,,,
539,ID_1250,333519,,,16954,,,,,,,,
540,ID_2684,333519,,,2161,,,,,,0.011450382,0.04933426,-0.03788388
541,ID_454,333346,,,6988,,,,,,0.015005359,0.04933426,-0.034328904
542,ID_1970,333519,,,3389,,,,,,,,
543,ID_2598,333346,,,3558,,,,,,,,
544,ID_2542,333346,250.0,300.0,3309,7.0,0.0,0.0,1.0,59.888888888888886,0.015235457,0.04933426,-0.034098804
545,ID_3456,333346,250.0,300.0,96327,7.0,5.0,2.0,2.0,51.71428571428572,0.029168481,0.053200476,-0.024031995
546,ID_2418,333519,250.0,300.0,18000,14.0,12.0,5.0,4.0,83.45454545454545,0.05443787,0.04933426,0.005103608
547,ID_1326,333519,250.0,300.0,63728,10.0,3.0,0.0,,76.33333333333333,0.07763158,0.04933426,0.028297318
548,ID_2829,333519,250.0,300.0,2111,1.0,0.0,0.0,,10.0,,,
549,ID_3045,333519,250.0,300.0,8210,8.0,7.0,4.0,,65.5,0.031764705,0.04933426,-0.017569555
550,ID_1691,333519,250.0,300.0,36705,58.0,50.0,21.0,5.0,65.77272727272727,0.30625585,0.04933426,0.25692156
551,ID_691,333519,250.0,300.0,26436,23.0,22.0,9.0,3.0,62.82758620689656,0.0051282053,0.04933426,-0.044206057
552,ID_268,333519,,,4185,,,,44.0,,0.1519337,0.04933426,0.10259944
553,ID_1023,333519,250.0,300.0,8318,3.0,3.0,0.0,,68.33333333333333,,,
554,ID_584,333519,250.0,300.0,4845,7.0,6.0,0.0,,95.2,,,
555,ID_1873,333519,250.0,300.0,66876,136.0,124.0,51.0,1.0,69.3409090909091,0.0043411646,0.04933426,-0.0449931
556,ID_1586,333519,,,23991,,,,2.0,,,,
557,ID_845,333519,,,2418,,,,,,,,
558,ID_613,333346,250.0,300.0,11372,12.0,11.0,5.0,,56.05555555555556,0.014827018,0.04933426,-0.034507245
559,ID_1643,333346,250.0,300.0,292476,316.0,270.0,130.0,47.0,66.00970873786407,0.021295475,0.04933426,-0.028038787
560,ID_2300,333346,250.0,300.0,995897,168.0,155.0,83.0,13.0,61.766497461928935,0.05212014,0.053200476,-0.0010803345
561,ID_2237,333346,250.0,300.0,62127,15.0,9.0,3.0,20.0,53.6,0.029223379,0.053200476,-0.020110883
562,ID_518,333346,250.0,300.0,180910,21.0,17.0,14.0,6.0,57.47368421052632,0.0061728396,0.04933426,-0.043161422
563,ID_356,333346,250.0,300.0,2243,1.0,0.0,0.0,,60.0,,,
564,ID_1671,333346,250.0,300.0,21375,2.0,1.0,0.0,,48.5,0.012059158,0.04933426,0.00080026913
565,ID_1530,333519,250.0,300.0,2468,3.0,2.0,1.0,3.0,30.666666666666668,,,
566,ID_2310,333519,250.0,300.0,4112,6.0,5.0,2.0,,75.25,0.05901639,0.053200476,0.0058159176
567,ID_2098,333519,,,11068,,,,,,,,
568,ID_514,333519,250.0,300.0,2665,4.0,2.0,1.0,1.0,81.5,,,
569,ID_733,333519,250.0,300.0,6497,13.0,12.0,6.0,3.0,61.10526315789474,0.019900497,0.04933426,-0.029433765
570,ID_2967,333519,250.0,300.0,9444,1.0,0.0,0.0,1.0,67.0,,,
571,ID_887,333519,250.0,300.0,3963,3.0,2.0,2.0,1.0,88.0,,,
572,ID_1563,333519,250.0,300.0,2043,1.0,1.0,0.0,,68.0,,,
573,ID_2526,333519,250.0,300.0,2482,2.0,1.0,0.0,1.0,39.0,,,
574,ID_3520,333519,250.0,300.0,5075,12.0,9.0,3.0,2.0,52.125,0.0,0.04933426,-0.04933426
575,ID_850,333519,250.0,300.0,15572,1.0,1.0,0.0,44.0,57.0,0.21314742,0.053200476,0.16381314
576,ID_523,333519,250.0,300.0,2203,3.0,1.0,0.0,,34.666666666666664,,,
577,ID_1419,333519,250.0,300.0,3734,4.0,3.0,1.0,,53.333333333333336,,,
